traffic_seed,environment_seed,building_map_hash,population_map_hash,risk_map_hash,environment_hash,error,generation_failures,astar_failures,runtime_sec,det_Nc,unc_Nc,conflict_edges,CI_top10_point_coverage,CI_top10_pair_coverage,continuous_conflict_ratio,route_density_gini,route_cell_reuse_p90,route_cell_reuse_max,degree_gini,max_degree,top10_degree_point_coverage,top10_conflict_point_share,top1_degree_mean,top1_conflict_point_involvement,top3_degree_mean,top3_conflict_point_involvement,top5_degree_mean,top5_conflict_point_involvement,top10_degree_mean,top10_conflict_point_involvement,degree_cv,degree_max_to_mean,calibration_score,hub_rank_score,candidate_tag
275,2025,a4eb9cdd46eb259e1795ed48c756aecaba6cd1a3b2cf8ab5374fa12fc0a484e0,4f306a7f9a118b18d48fd7d9bb27f87a01130535f64d2507476f70f1a01a19bc,0471516851a9f1ef875d4bfd826c70b57813a74ceb42ad230df578e654c6e0c6,46cecb577e1256b624e483d5e505062bee0bb0aa4445a4045552c35fff2a063d,,0,0,1.335940999997547,101,145,79,0.23448275862068965,0.34177215189873417,0.5517241379310345,0.5815967727436173,3.0,8,0.40316455696202524,5,0.2896551724137931,0.5517241379310345,5.0,28.0,4.666666666666667,70.0,4.4,97.0,3.7,132.0,0.73907142162,3.1645569620253164,2.1089053845139136,0.23448275862068965,
276,2025,a4eb9cdd46eb259e1795ed48c756aecaba6cd1a3b2cf8ab5374fa12fc0a484e0,4f306a7f9a118b18d48fd7d9bb27f87a01130535f64d2507476f70f1a01a19bc,0471516851a9f1ef875d4bfd826c70b57813a74ceb42ad230df578e654c6e0c6,46cecb577e1256b624e483d5e505062bee0bb0aa4445a4045552c35fff2a063d,,0,0,1.389662399997178,107,173,88,0.20809248554913296,0.3068181818181818,0.5953757225433526,0.5688252931323283,3.0,8,0.4227272727272726,6,0.28901734104046245,0.5433526011560693,6.0,28.0,5.333333333333333,77.0,5.2,110.0,4.5,155.0,0.7753964595105446,3.409090909090909,2.5435913984204785,0.20809248554913296,
277,2025,a4eb9cdd46eb259e1795ed48c756aecaba6cd1a3b2cf8ab5374fa12fc0a484e0,4f306a7f9a118b18d48fd7d9bb27f87a01130535f64d2507476f70f1a01a19bc,0471516851a9f1ef875d4bfd826c70b57813a74ceb42ad230df578e654c6e0c6,46cecb577e1256b624e483d5e505062bee0bb0aa4445a4045552c35fff2a063d,,0,0,1.3883836999957566,131,171,98,0.29239766081871343,0.3877551020408163,0.5380116959064327,0.613437685527698,3.0,12,0.4069387755102041,6,0.30409356725146197,0.5146198830409356,6.0,27.0,6.0,72.0,5.6,102.0,5.1,146.0,0.7530308052038814,3.061224489795918,2.870961979101907,0.29239766081871343,
278,2025,a4eb9cdd46eb259e1795ed48c756aecaba6cd1a3b2cf8ab5374fa12fc0a484e0,4f306a7f9a118b18d48fd7d9bb27f87a01130535f64d2507476f70f1a01a19bc,0471516851a9f1ef875d4bfd826c70b57813a74ceb42ad230df578e654c6e0c6,46cecb577e1256b624e483d5e505062bee0bb0aa4445a4045552c35fff2a063d,,0,0,1.400717699994857,105,140,85,0.5142857142857142,0.3411764705882353,0.5357142857142857,0.5837166948674564,3.0,9,0.40317647058823525,5,0.5714285714285714,0.6,5.0,39.0,5.0,84.0,4.8,98.0,4.2,126.0,0.7417364831128526,2.9411764705882355,1.7848706049834235,0.5142857142857142,
279,2025,a4eb9cdd46eb259e1795ed48c756aecaba6cd1a3b2cf8ab5374fa12fc0a484e0,4f306a7f9a118b18d48fd7d9bb27f87a01130535f64d2507476f70f1a01a19bc,0471516851a9f1ef875d4bfd826c70b57813a74ceb42ad230df578e654c6e0c6,46cecb577e1256b624e483d5e505062bee0bb0aa4445a4045552c35fff2a063d,,0,0,1.3175400999971316,115,174,102,0.3735632183908046,0.39215686274509803,0.5574712643678161,0.6205367337654953,3.0,11,0.37745098039215685,7,0.5172413793103449,0.5172413793103449,7.0,25.0,6.0,71.0,5.4,98.0,4.7,134.0,0.6929645900812663,3.4313725490196076,2.4990663667712276,0.3735632183908046,
280,2025,a4eb9cdd46eb259e1795ed48c756aecaba6cd1a3b2cf8ab5374fa12fc0a484e0,4f306a7f9a118b18d48fd7d9bb27f87a01130535f64d2507476f70f1a01a19bc,0471516851a9f1ef875d4bfd826c70b57813a74ceb42ad230df578e654c6e0c6,46cecb577e1256b624e483d5e505062bee0bb0aa4445a4045552c35fff2a063d,,0,0,1.343251300000702,78,133,79,0.24812030075187969,0.3670886075949367,0.48872180451127817,0.5784466567339384,3.0,9,0.43050632911392395,4,0.5488721804511278,0.5037593984962406,4.0,23.0,4.0,63.0,4.0,87.0,3.9,120.0,0.7760846104288269,2.531645569620253,1.5342722726346638,0.24812030075187969,
281,2025,a4eb9cdd46eb259e1795ed48c756aecaba6cd1a3b2cf8ab5374fa12fc0a484e0,4f306a7f9a118b18d48fd7d9bb27f87a01130535f64d2507476f70f1a01a19bc,0471516851a9f1ef875d4bfd826c70b57813a74ceb42ad230df578e654c6e0c6,46cecb577e1256b624e483d5e505062bee0bb0aa4445a4045552c35fff2a063d,,0,0,1.2748108000014327,46,98,66,0.3979591836734694,0.4696969696969697,0.46938775510204084,0.57024132780453,3.0,11,0.5016666666666667,5,0.42857142857142855,0.5102040816326531,5.0,10.0,4.666666666666667,28.0,4.4,41.0,3.9,66.0,0.9393939393939392,3.7878787878787876,0.6474867908649553,0.3979591836734694,
282,2025,a4eb9cdd46eb259e1795ed48c756aecaba6cd1a3b2cf8ab5374fa12fc0a484e0,4f306a7f9a118b18d48fd7d9bb27f87a01130535f64d2507476f70f1a01a19bc,0471516851a9f1ef875d4bfd826c70b57813a74ceb42ad230df578e654c6e0c6,46cecb577e1256b624e483d5e505062bee0bb0aa4445a4045552c35fff2a063d,,0,0,1.2941600999984075,72,146,87,0.3493150684931507,0.3448275862068966,0.5,0.5975373812891493,3.0,10,0.46931034482758616,6,0.5,0.5753424657534246,6.0,22.0,5.333333333333333,64.0,5.0,96.0,4.5,136.0,0.850962943396763,3.4482758620689657,1.4292405687535625,0.3493150684931507,
283,2025,a4eb9cdd46eb259e1795ed48c756aecaba6cd1a3b2cf8ab5374fa12fc0a484e0,4f306a7f9a118b18d48fd7d9bb27f87a01130535f64d2507476f70f1a01a19bc,0471516851a9f1ef875d4bfd826c70b57813a74ceb42ad230df578e654c6e0c6,46cecb577e1256b624e483d5e505062bee0bb0aa4445a4045552c35fff2a063d,,0,0,1.3556944000010844,61,98,80,0.3469387755102041,0.35,0.3163265306122449,0.5778065639153654,3.0,8,0.43037499999999995,6,0.45918367346938777,0.41836734693877553,6.0,8.0,5.0,19.0,4.6,29.0,4.1,53.0,0.7954951288348661,3.75,0.7298031716988562,0.3469387755102041,
284,2025,a4eb9cdd46eb259e1795ed48c756aecaba6cd1a3b2cf8ab5374fa12fc0a484e0,4f306a7f9a118b18d48fd7d9bb27f87a01130535f64d2507476f70f1a01a19bc,0471516851a9f1ef875d4bfd826c70b57813a74ceb42ad230df578e654c6e0c6,46cecb577e1256b624e483d5e505062bee0bb0aa4445a4045552c35fff2a063d,,0,0,1.3767302999985986,92,115,62,0.2782608695652174,0.46774193548387094,0.5304347826086957,0.568088755183901,3.0,9,0.4711290322580646,4,0.2782608695652174,0.6086956521739131,4.0,25.0,3.3333333333333335,73.0,3.2,100.0,3.1,120.0,0.854382105687034,3.2258064516129035,1.5753737034793842,0.2782608695652174,
285,2025,a4eb9cdd46eb259e1795ed48c756aecaba6cd1a3b2cf8ab5374fa12fc0a484e0,4f306a7f9a118b18d48fd7d9bb27f87a01130535f64d2507476f70f1a01a19bc,0471516851a9f1ef875d4bfd826c70b57813a74ceb42ad230df578e654c6e0c6,46cecb577e1256b624e483d5e505062bee0bb0aa4445a4045552c35fff2a063d,,0,0,1.3767484999989392,132,225,99,0.39555555555555555,0.31313131313131315,0.6622222222222223,0.6037253917235837,3.0,9,0.3912121212121211,6,0.40444444444444444,0.5733333333333334,6.0,28.0,5.666666666666667,83.0,5.4,120.0,4.7,198.0,0.7177405625652734,3.0303030303030303,3.3182448346929965,0.39555555555555555,
286,2025,a4eb9cdd46eb259e1795ed48c756aecaba6cd1a3b2cf8ab5374fa12fc0a484e0,4f306a7f9a118b18d48fd7d9bb27f87a01130535f64d2507476f70f1a01a19bc,0471516851a9f1ef875d4bfd826c70b57813a74ceb42ad230df578e654c6e0c6,46cecb577e1256b624e483d5e505062bee0bb0aa4445a4045552c35fff2a063d,,0,0,1.3662809999950696,176,217,92,0.33640552995391704,0.34782608695652173,0.6497695852534562,0.5825611641501343,3.0,12,0.4772826086956521,6,0.5069124423963134,0.5483870967741935,6.0,40.0,5.333333333333333,103.0,5.2,152.0,5.1,220.0,0.8720074400057207,3.260869565217391,4.1395176523054245,0.33640552995391704,
287,2025,a4eb9cdd46eb259e1795ed48c756aecaba6cd1a3b2cf8ab5374fa12fc0a484e0,4f306a7f9a118b18d48fd7d9bb27f87a01130535f64d2507476f70f1a01a19bc,0471516851a9f1ef875d4bfd826c70b57813a74ceb42ad230df578e654c6e0c6,46cecb577e1256b624e483d5e505062bee0bb0aa4445a4045552c35fff2a063d,,0,0,1.400078400001803,81,133,88,0.42105263157894735,0.4318181818181818,0.45864661654135336,0.5707605873399588,3.0,9,0.48511363636363636,7,0.5263157894736842,0.48120300751879697,7.0,14.0,6.333333333333333,38.0,5.8,56.0,5.1,93.0,0.9023900770950829,3.977272727272727,1.3758191732679597,0.42105263157894735,
288,2025,a4eb9cdd46eb259e1795ed48c756aecaba6cd1a3b2cf8ab5374fa12fc0a484e0,4f306a7f9a118b18d48fd7d9bb27f87a01130535f64d2507476f70f1a01a19bc,0471516851a9f1ef875d4bfd826c70b57813a74ceb42ad230df578e654c6e0c6,46cecb577e1256b624e483d5e505062bee0bb0aa4445a4045552c35fff2a063d,,0,0,1.3032699000032153,70,135,70,0.3333333333333333,0.35714285714285715,0.5703703703703704,0.5812022987720138,3.0,8,0.4555714285714285,6,0.4074074074074074,0.5925925925925926,6.0,23.0,4.666666666666667,64.0,4.4,100.0,3.7,138.0,0.8511696634152132,4.285714285714286,1.2979773797708052,0.3333333333333333,
289,2025,a4eb9cdd46eb259e1795ed48c756aecaba6cd1a3b2cf8ab5374fa12fc0a484e0,4f306a7f9a118b18d48fd7d9bb27f87a01130535f64d2507476f70f1a01a19bc,0471516851a9f1ef875d4bfd826c70b57813a74ceb42ad230df578e654c6e0c6,46cecb577e1256b624e483d5e505062bee0bb0aa4445a4045552c35fff2a063d,,0,0,1.3556471000047168,105,134,69,0.27611940298507465,0.36231884057971014,0.582089552238806,0.5412417472227855,3.0,9,0.43391304347826076,4,0.48507462686567165,0.5746268656716418,4.0,31.0,4.0,76.0,3.8,100.0,3.4,133.0,0.7923441700195156,2.8985507246376816,2.019196116882408,0.27611940298507465,
290,2025,a4eb9cdd46eb259e1795ed48c756aecaba6cd1a3b2cf8ab5374fa12fc0a484e0,4f306a7f9a118b18d48fd7d9bb27f87a01130535f64d2507476f70f1a01a19bc,0471516851a9f1ef875d4bfd826c70b57813a74ceb42ad230df578e654c6e0c6,46cecb577e1256b624e483d5e505062bee0bb0aa4445a4045552c35fff2a063d,,0,0,1.3375599999999395,68,148,87,0.38513513513513514,0.4482758620689655,0.5,0.5873514741496145,3.0,9,0.49758620689655175,6,0.5743243243243243,0.6081081081081081,6.0,34.0,5.666666666666667,80.0,5.4,104.0,4.9,137.0,0.9109512667160717,3.4482758620689657,1.3298419598507132,0.38513513513513514,
291,2025,a4eb9cdd46eb259e1795ed48c756aecaba6cd1a3b2cf8ab5374fa12fc0a484e0,4f306a7f9a118b18d48fd7d9bb27f87a01130535f64d2507476f70f1a01a19bc,0471516851a9f1ef875d4bfd826c70b57813a74ceb42ad230df578e654c6e0c6,46cecb577e1256b624e483d5e505062bee0bb0aa4445a4045552c35fff2a063d,,0,0,1.357095000006666,106,152,95,0.35526315789473684,0.3684210526315789,0.5,0.6041384468924249,3.0,8,0.4416842105263157,6,0.4342105263157895,0.4868421052631579,6.0,17.0,5.666666666666667,49.0,5.4,75.0,4.9,120.0,0.8033861853933552,3.1578947368421053,2.1252086898451523,0.35526315789473684,
292,2025,a4eb9cdd46eb259e1795ed48c756aecaba6cd1a3b2cf8ab5374fa12fc0a484e0,4f306a7f9a118b18d48fd7d9bb27f87a01130535f64d2507476f70f1a01a19bc,0471516851a9f1ef875d4bfd826c70b57813a74ceb42ad230df578e654c6e0c6,46cecb577e1256b624e483d5e505062bee0bb0aa4445a4045552c35fff2a063d,,0,0,1.3645467999958782,70,109,75,0.42201834862385323,0.4266666666666667,0.44036697247706424,0.5652492069919687,3.0,6,0.488,6,0.44036697247706424,0.5137614678899083,6.0,14.0,5.333333333333333,35.0,4.8,53.0,4.4,88.0,0.9067647005823628,4.0,0.919648367232013,0.42201834862385323,
293,2025,a4eb9cdd46eb259e1795ed48c756aecaba6cd1a3b2cf8ab5374fa12fc0a484e0,4f306a7f9a118b18d48fd7d9bb27f87a01130535f64d2507476f70f1a01a19bc,0471516851a9f1ef875d4bfd826c70b57813a74ceb42ad230df578e654c6e0c6,46cecb577e1256b624e483d5e505062bee0bb0aa4445a4045552c35fff2a063d,,0,0,1.3287562000041362,138,196,81,0.336734693877551,0.345679012345679,0.7040816326530612,0.5552740793042387,3.0,11,0.4276543209876542,6,0.5816326530612245,0.6173469387755102,6.0,37.0,4.666666666666667,94.0,4.4,137.0,3.9,211.0,0.77973494689571,3.7037037037037033,3.2056323299897365,0.336734693877551,
294,2025,a4eb9cdd46eb259e1795ed48c756aecaba6cd1a3b2cf8ab5374fa12fc0a484e0,4f306a7f9a118b18d48fd7d9bb27f87a01130535f64d2507476f70f1a01a19bc,0471516851a9f1ef875d4bfd826c70b57813a74ceb42ad230df578e654c6e0c6,46cecb577e1256b624e483d5e505062bee0bb0aa4445a4045552c35fff2a063d,,0,0,1.4455481999975746,72,104,72,0.47115384615384615,0.3611111111111111,0.4326923076923077,0.5767347389149182,3.0,7,0.40361111111111114,6,0.5673076923076923,0.5576923076923077,6.0,23.0,5.0,52.0,4.6,63.0,3.8,83.0,0.7876359377087682,4.166666666666667,0.8447334237615611,0.47115384615384615,
295,2025,a4eb9cdd46eb259e1795ed48c756aecaba6cd1a3b2cf8ab5374fa12fc0a484e0,4f306a7f9a118b18d48fd7d9bb27f87a01130535f64d2507476f70f1a01a19bc,0471516851a9f1ef875d4bfd826c70b57813a74ceb42ad230df578e654c6e0c6,46cecb577e1256b624e483d5e505062bee0bb0aa4445a4045552c35fff2a063d,,0,0,1.363735299994005,79,123,85,0.36585365853658536,0.3411764705882353,0.42276422764227645,0.5907094609909788,3.0,9,0.45270588235294107,6,0.43089430894308944,0.5447154471544715,6.0,16.0,5.666666666666667,42.0,5.4,62.0,4.7,93.0,0.8422247684280207,3.5294117647058822,1.3036354174383695,0.36585365853658536,
296,2025,a4eb9cdd46eb259e1795ed48c756aecaba6cd1a3b2cf8ab5374fa12fc0a484e0,4f306a7f9a118b18d48fd7d9bb27f87a01130535f64d2507476f70f1a01a19bc,0471516851a9f1ef875d4bfd826c70b57813a74ceb42ad230df578e654c6e0c6,46cecb577e1256b624e483d5e505062bee0bb0aa4445a4045552c35fff2a063d,,0,0,1.3696793999988586,178,226,80,0.37168141592920356,0.4125,0.7477876106194691,0.5804710968489548,3.0,11,0.5157499999999999,7,0.37610619469026546,0.6327433628318584,7.0,40.0,6.333333333333333,106.0,5.8,159.0,4.9,261.0,0.9682458365518543,4.375,4.22616827652176,0.37168141592920356,
297,2025,a4eb9cdd46eb259e1795ed48c756aecaba6cd1a3b2cf8ab5374fa12fc0a484e0,4f306a7f9a118b18d48fd7d9bb27f87a01130535f64d2507476f70f1a01a19bc,0471516851a9f1ef875d4bfd826c70b57813a74ceb42ad230df578e654c6e0c6,46cecb577e1256b624e483d5e505062bee0bb0aa4445a4045552c35fff2a063d,,0,0,1.3745599999965634,98,123,69,0.4065040650406504,0.42028985507246375,0.5447154471544715,0.5645537193783868,3.0,10,0.4836231884057971,4,0.4146341463414634,0.5528455284552846,4.0,19.0,4.0,52.0,4.0,79.0,3.5,119.0,0.8742626743104739,2.8985507246376816,1.6115735548748962,0.4065040650406504,
298,2025,a4eb9cdd46eb259e1795ed48c756aecaba6cd1a3b2cf8ab5374fa12fc0a484e0,4f306a7f9a118b18d48fd7d9bb27f87a01130535f64d2507476f70f1a01a19bc,0471516851a9f1ef875d4bfd826c70b57813a74ceb42ad230df578e654c6e0c6,46cecb577e1256b624e483d5e505062bee0bb0aa4445a4045552c35fff2a063d,,0,0,1.4103832999971928,82,106,85,0.3018867924528302,0.35294117647058826,0.29245283018867924,0.5471300705467372,3.0,8,0.4390588235294117,6,0.3867924528301887,0.4528301886792453,6.0,11.0,5.333333333333333,27.0,4.8,39.0,4.4,66.0,0.8000865005138496,3.5294117647058822,1.2645299976558486,0.3018867924528302,
299,2025,a4eb9cdd46eb259e1795ed48c756aecaba6cd1a3b2cf8ab5374fa12fc0a484e0,4f306a7f9a118b18d48fd7d9bb27f87a01130535f64d2507476f70f1a01a19bc,0471516851a9f1ef875d4bfd826c70b57813a74ceb42ad230df578e654c6e0c6,46cecb577e1256b624e483d5e505062bee0bb0aa4445a4045552c35fff2a063d,,0,0,1.3920272000032128,126,150,81,0.44666666666666666,0.3950617283950617,0.5066666666666667,0.5850170669751197,3.0,9,0.40308641975308634,6,0.48,0.66,6.0,33.0,5.333333333333333,97.0,4.8,136.0,4.0,161.0,0.7549057158622443,3.7037037037037033,2.3682801576732717,0.44666666666666666,
300,2025,a4eb9cdd46eb259e1795ed48c756aecaba6cd1a3b2cf8ab5374fa12fc0a484e0,4f306a7f9a118b18d48fd7d9bb27f87a01130535f64d2507476f70f1a01a19bc,0471516851a9f1ef875d4bfd826c70b57813a74ceb42ad230df578e654c6e0c6,46cecb577e1256b624e483d5e505062bee0bb0aa4445a4045552c35fff2a063d,,0,0,1.207378700004483,113,170,85,0.3176470588235294,0.36470588235294116,0.6058823529411764,0.5883574358974359,3.0,9,0.391764705882353,6,0.4176470588235294,0.5352941176470588,6.0,31.0,5.333333333333333,78.0,5.2,106.0,4.3,156.0,0.7417364831128526,3.5294117647058822,2.489630166851353,0.3176470588235294,
301,2025,a4eb9cdd46eb259e1795ed48c756aecaba6cd1a3b2cf8ab5374fa12fc0a484e0,4f306a7f9a118b18d48fd7d9bb27f87a01130535f64d2507476f70f1a01a19bc,0471516851a9f1ef875d4bfd826c70b57813a74ceb42ad230df578e654c6e0c6,46cecb577e1256b624e483d5e505062bee0bb0aa4445a4045552c35fff2a063d,,0,0,1.4252389000030234,123,167,91,0.2215568862275449,0.34065934065934067,0.5808383233532934,0.5761483115031631,3.0,8,0.405054945054945,6,0.39520958083832336,0.5149700598802395,6.0,30.0,5.333333333333333,82.0,5.2,108.0,4.6,143.0,0.7468486302218108,3.2967032967032965,2.76687833018296,0.2215568862275449,
302,2025,a4eb9cdd46eb259e1795ed48c756aecaba6cd1a3b2cf8ab5374fa12fc0a484e0,4f306a7f9a118b18d48fd7d9bb27f87a01130535f64d2507476f70f1a01a19bc,0471516851a9f1ef875d4bfd826c70b57813a74ceb42ad230df578e654c6e0c6,46cecb577e1256b624e483d5e505062bee0bb0aa4445a4045552c35fff2a063d,,0,0,1.4831034000017098,100,134,79,0.4253731343283582,0.31645569620253167,0.5074626865671642,0.5923530945565098,3.0,8,0.4289873417721519,5,0.5223880597014925,0.47761194029850745,5.0,20.0,4.666666666666667,49.0,4.4,69.0,4.0,105.0,0.7863398729365748,3.1645569620253164,1.7392460847498923,0.4253731343283582,
303,2025,a4eb9cdd46eb259e1795ed48c756aecaba6cd1a3b2cf8ab5374fa12fc0a484e0,4f306a7f9a118b18d48fd7d9bb27f87a01130535f64d2507476f70f1a01a19bc,0471516851a9f1ef875d4bfd826c70b57813a74ceb42ad230df578e654c6e0c6,46cecb577e1256b624e483d5e505062bee0bb0aa4445a4045552c35fff2a063d,,0,0,1.363922200005618,118,169,82,0.1834319526627219,0.32926829268292684,0.6331360946745562,0.5933863322699608,3.0,9,0.42195121951219505,6,0.21893491124260356,0.48520710059171596,6.0,21.0,5.0,59.0,4.6,91.0,4.0,151.0,0.7737898575226979,3.658536585365854,2.7405690405987357,0.1834319526627219,
304,2025,a4eb9cdd46eb259e1795ed48c756aecaba6cd1a3b2cf8ab5374fa12fc0a484e0,4f306a7f9a118b18d48fd7d9bb27f87a01130535f64d2507476f70f1a01a19bc,0471516851a9f1ef875d4bfd826c70b57813a74ceb42ad230df578e654c6e0c6,46cecb577e1256b624e483d5e505062bee0bb0aa4445a4045552c35fff2a063d,,0,0,1.3585079000040423,63,104,80,0.3269230769230769,0.3875,0.3173076923076923,0.5531868870079268,3.0,9,0.427875,5,0.4326923076923077,0.47115384615384615,5.0,11.0,4.666666666666667,28.0,4.4,40.0,4.2,65.0,0.7856128181235335,3.125,0.854286008332288,0.3269230769230769,
305,2025,a4eb9cdd46eb259e1795ed48c756aecaba6cd1a3b2cf8ab5374fa12fc0a484e0,4f306a7f9a118b18d48fd7d9bb27f87a01130535f64d2507476f70f1a01a19bc,0471516851a9f1ef875d4bfd826c70b57813a74ceb42ad230df578e654c6e0c6,46cecb577e1256b624e483d5e505062bee0bb0aa4445a4045552c35fff2a063d,,0,0,1.5016305000026478,87,132,83,0.3712121212121212,0.3493975903614458,0.5151515151515151,0.5860746184096515,3.0,8,0.4409638554216868,5,0.4772727272727273,0.5454545454545454,5.0,16.0,4.666666666666667,41.0,4.4,60.0,4.2,98.0,0.7956369629445328,3.0120481927710845,1.5406985895947187,0.3712121212121212,
306,2025,a4eb9cdd46eb259e1795ed48c756aecaba6cd1a3b2cf8ab5374fa12fc0a484e0,4f306a7f9a118b18d48fd7d9bb27f87a01130535f64d2507476f70f1a01a19bc,0471516851a9f1ef875d4bfd826c70b57813a74ceb42ad230df578e654c6e0c6,46cecb577e1256b624e483d5e505062bee0bb0aa4445a4045552c35fff2a063d,,0,0,1.456123200005095,102,126,71,0.4126984126984127,0.3380281690140845,0.5476190476190477,0.5684491114701131,3.0,6,0.4229577464788732,4,0.4603174603174603,0.5396825396825397,4.0,18.0,4.0,50.0,4.0,76.0,3.6,111.0,0.7789891160013992,2.8169014084507045,1.7102698608242277,0.4126984126984127,
307,2025,a4eb9cdd46eb259e1795ed48c756aecaba6cd1a3b2cf8ab5374fa12fc0a484e0,4f306a7f9a118b18d48fd7d9bb27f87a01130535f64d2507476f70f1a01a19bc,0471516851a9f1ef875d4bfd826c70b57813a74ceb42ad230df578e654c6e0c6,46cecb577e1256b624e483d5e505062bee0bb0aa4445a4045552c35fff2a063d,,0,0,1.384935599999153,73,134,80,0.40298507462686567,0.4375,0.5373134328358209,0.5862135032416722,3.0,9,0.4488749999999999,7,0.41044776119402987,0.5746268656716418,7.0,27.0,6.0,67.0,5.2,84.0,4.5,116.0,0.8569568250501305,4.375,1.2576536839093924,0.40298507462686567,
308,2025,a4eb9cdd46eb259e1795ed48c756aecaba6cd1a3b2cf8ab5374fa12fc0a484e0,4f306a7f9a118b18d48fd7d9bb27f87a01130535f64d2507476f70f1a01a19bc,0471516851a9f1ef875d4bfd826c70b57813a74ceb42ad230df578e654c6e0c6,46cecb577e1256b624e483d5e505062bee0bb0aa4445a4045552c35fff2a063d,,0,0,1.3880639999988489,140,185,83,0.4972972972972973,0.37349397590361444,0.6432432432432432,0.5737630078875854,3.0,9,0.4325301204819276,6,0.5513513513513514,0.5675675675675675,6.0,26.0,4.666666666666667,75.0,4.4,117.0,4.2,185.0,0.7864618756803657,3.6144578313253013,2.9302921103738067,0.4972972972972973,
309,2025,a4eb9cdd46eb259e1795ed48c756aecaba6cd1a3b2cf8ab5374fa12fc0a484e0,4f306a7f9a118b18d48fd7d9bb27f87a01130535f64d2507476f70f1a01a19bc,0471516851a9f1ef875d4bfd826c70b57813a74ceb42ad230df578e654c6e0c6,46cecb577e1256b624e483d5e505062bee0bb0aa4445a4045552c35fff2a063d,,0,0,1.4472359999999753,79,153,78,0.5816993464052288,0.34615384615384615,0.6013071895424836,0.5832245056354188,3.0,8,0.48128205128205126,5,0.6143790849673203,0.6013071895424836,5.0,32.0,4.333333333333333,85.0,4.2,125.0,4.1,161.0,0.8663100464885207,3.205128205128205,1.3444902843223152,0.5816993464052288,
310,2025,a4eb9cdd46eb259e1795ed48c756aecaba6cd1a3b2cf8ab5374fa12fc0a484e0,4f306a7f9a118b18d48fd7d9bb27f87a01130535f64d2507476f70f1a01a19bc,0471516851a9f1ef875d4bfd826c70b57813a74ceb42ad230df578e654c6e0c6,46cecb577e1256b624e483d5e505062bee0bb0aa4445a4045552c35fff2a063d,,0,0,1.4415060000028461,72,118,73,0.3813559322033898,0.3561643835616438,0.5423728813559322,0.5807577391382486,3.0,9,0.47095890410958896,5,0.5423728813559322,0.5,5.0,17.0,5.0,43.0,4.6,60.0,4.0,94.0,0.8740327200520149,3.4246575342465753,1.1007350854533193,0.3813559322033898,
311,2025,a4eb9cdd46eb259e1795ed48c756aecaba6cd1a3b2cf8ab5374fa12fc0a484e0,4f306a7f9a118b18d48fd7d9bb27f87a01130535f64d2507476f70f1a01a19bc,0471516851a9f1ef875d4bfd826c70b57813a74ceb42ad230df578e654c6e0c6,46cecb577e1256b624e483d5e505062bee0bb0aa4445a4045552c35fff2a063d,,0,0,1.4898357999991276,203,280,104,0.21071428571428572,0.2980769230769231,0.7178571428571429,0.5951597277644763,3.0,10,0.4114423076923077,6,0.3964285714285714,0.6107142857142858,6.0,56.0,6.0,166.0,5.6,226.0,5.2,312.0,0.7469117879207097,2.8846153846153846,5.454744492847488,0.21071428571428572,
312,2025,a4eb9cdd46eb259e1795ed48c756aecaba6cd1a3b2cf8ab5374fa12fc0a484e0,4f306a7f9a118b18d48fd7d9bb27f87a01130535f64d2507476f70f1a01a19bc,0471516851a9f1ef875d4bfd826c70b57813a74ceb42ad230df578e654c6e0c6,46cecb577e1256b624e483d5e505062bee0bb0aa4445a4045552c35fff2a063d,,0,0,1.4530250000025262,123,198,85,0.2727272727272727,0.35294117647058826,0.6616161616161617,0.5745433729047174,3.0,8,0.4508235294117646,6,0.36363636363636365,0.6262626262626263,6.0,40.0,5.333333333333333,105.0,5.0,150.0,4.5,214.0,0.8256275792716588,3.5294117647058822,3.0228309912223548,0.2727272727272727,
313,2025,a4eb9cdd46eb259e1795ed48c756aecaba6cd1a3b2cf8ab5374fa12fc0a484e0,4f306a7f9a118b18d48fd7d9bb27f87a01130535f64d2507476f70f1a01a19bc,0471516851a9f1ef875d4bfd826c70b57813a74ceb42ad230df578e654c6e0c6,46cecb577e1256b624e483d5e505062bee0bb0aa4445a4045552c35fff2a063d,,0,0,1.396838699998625,136,213,92,0.2676056338028169,0.391304347826087,0.647887323943662,0.6064959567211041,3.0,10,0.44445652173913053,7,0.3192488262910798,0.6384976525821596,7.0,35.0,5.666666666666667,101.0,5.4,161.0,5.0,241.0,0.826801750249418,3.8043478260869565,3.4291224029848344,0.2676056338028169,
314,2025,a4eb9cdd46eb259e1795ed48c756aecaba6cd1a3b2cf8ab5374fa12fc0a484e0,4f306a7f9a118b18d48fd7d9bb27f87a01130535f64d2507476f70f1a01a19bc,0471516851a9f1ef875d4bfd826c70b57813a74ceb42ad230df578e654c6e0c6,46cecb577e1256b624e483d5e505062bee0bb0aa4445a4045552c35fff2a063d,,0,0,1.413312099997711,75,154,81,0.2922077922077922,0.345679012345679,0.5714285714285714,0.5567975400496011,3.0,8,0.4177777777777778,6,0.2857142857142857,0.5324675324675324,6.0,24.0,4.666666666666667,65.0,4.4,97.0,4.1,148.0,0.7698993495145118,3.7037037037037033,1.6393365922154097,0.2922077922077922,
