run_id,generation,conflict_id,P_schedule,P_speed,P_reroute
20260912_174204_152_paper_strict_raw_equation_seed2025_01f04b03,0,15,0.3333333333333333,0.3333333333333333,0.3333333333333333
20260912_174204_152_paper_strict_raw_equation_seed2025_01f04b03,0,16,0.3333333333333333,0.3333333333333333,0.3333333333333333
20260912_174204_152_paper_strict_raw_equation_seed2025_01f04b03,0,17,0.3333333333333333,0.3333333333333333,0.3333333333333333
20260912_174204_152_paper_strict_raw_equation_seed2025_01f04b03,0,18,0.3333333333333333,0.3333333333333333,0.3333333333333333
20260912_174204_152_paper_strict_raw_equation_seed2025_01f04b03,0,19,0.3333333333333333,0.3333333333333333,0.3333333333333333
20260912_174204_152_paper_strict_raw_equation_seed2025_01f04b03,0,20,0.3333333333333333,0.3333333333333333,0.3333333333333333
20260912_174204_152_paper_strict_raw_equation_seed2025_01f04b03,0,21,0.3333333333333333,0.3333333333333333,0.3333333333333333
20260912_174204_152_paper_strict_raw_equation_seed2025_01f04b03,0,22,0.3333333333333333,0.3333333333333333,0.3333333333333333
20260912_174204_152_paper_strict_raw_equation_seed2025_01f04b03,0,23,0.3333333333333333,0.3333333333333333,0.3333333333333333
20260912_174204_152_paper_strict_raw_equation_seed2025_01f04b03,0,24,0.3333333333333333,0.3333333333333333,0.3333333333333333
20260912_174204_152_paper_strict_raw_equation_seed2025_01f04b03,0,25,0.3333333333333333,0.3333333333333333,0.3333333333333333
20260912_174204_152_paper_strict_raw_equation_seed2025_01f04b03,0,26,0.3333333333333333,0.3333333333333333,0.3333333333333333
20260912_174204_152_paper_strict_raw_equation_seed2025_01f04b03,0,27,0.3333333333333333,0.3333333333333333,0.3333333333333333
20260912_174204_152_paper_strict_raw_equation_seed2025_01f04b03,0,28,0.3333333333333333,0.3333333333333333,0.3333333333333333
20260912_174204_152_paper_strict_raw_equation_seed2025_01f04b03,0,29,0.3333333333333333,0.3333333333333333,0.3333333333333333
20260912_174204_152_paper_strict_raw_equation_seed2025_01f04b03,0,30,0.3333333333333333,0.3333333333333333,0.3333333333333333
20260912_174204_152_paper_strict_raw_equation_seed2025_01f04b03,0,31,0.3333333333333333,0.3333333333333333,0.3333333333333333
20260912_174204_152_paper_strict_raw_equation_seed2025_01f04b03,0,32,0.3333333333333333,0.3333333333333333,0.3333333333333333
20260912_174204_152_paper_strict_raw_equation_seed2025_01f04b03,0,33,0.3333333333333333,0.3333333333333333,0.3333333333333333
20260912_174204_152_paper_strict_raw_equation_seed2025_01f04b03,0,34,0.3333333333333333,0.3333333333333333,0.3333333333333333
20260912_174204_152_paper_strict_raw_equation_seed2025_01f04b03,0,35,0.3333333333333333,0.3333333333333333,0.3333333333333333
20260912_174204_152_paper_strict_raw_equation_seed2025_01f04b03,0,36,0.3333333333333333,0.3333333333333333,0.3333333333333333
20260912_174204_152_paper_strict_raw_equation_seed2025_01f04b03,0,37,0.3333333333333333,0.3333333333333333,0.3333333333333333
20260912_174204_152_paper_strict_raw_equation_seed2025_01f04b03,0,38,0.3333333333333333,0.3333333333333333,0.3333333333333333
20260912_174204_152_paper_strict_raw_equation_seed2025_01f04b03,0,39,0.3333333333333333,0.3333333333333333,0.3333333333333333
20260912_174204_152_paper_strict_raw_equation_seed2025_01f04b03,0,40,0.3333333333333333,0.3333333333333333,0.3333333333333333
20260912_174204_152_paper_strict_raw_equation_seed2025_01f04b03,0,41,0.3333333333333333,0.3333333333333333,0.3333333333333333
20260912_174204_152_paper_strict_raw_equation_seed2025_01f04b03,0,42,0.3333333333333333,0.3333333333333333,0.3333333333333333
20260912_174204_152_paper_strict_raw_equation_seed2025_01f04b03,0,43,0.3333333333333333,0.3333333333333333,0.3333333333333333
20260912_174204_152_paper_strict_raw_equation_seed2025_01f04b03,0,44,0.3333333333333333,0.3333333333333333,0.3333333333333333
20260912_174204_152_paper_strict_raw_equation_seed2025_01f04b03,0,45,0.3333333333333333,0.3333333333333333,0.3333333333333333
20260912_174204_152_paper_strict_raw_equation_seed2025_01f04b03,0,46,0.3333333333333333,0.3333333333333333,0.3333333333333333
20260912_174204_152_paper_strict_raw_equation_seed2025_01f04b03,0,47,0.3333333333333333,0.3333333333333333,0.3333333333333333
20260912_174204_152_paper_strict_raw_equation_seed2025_01f04b03,0,48,0.3333333333333333,0.3333333333333333,0.3333333333333333
20260912_174204_152_paper_strict_raw_equation_seed2025_01f04b03,0,49,0.3333333333333333,0.3333333333333333,0.3333333333333333
20260912_174204_152_paper_strict_raw_equation_seed2025_01f04b03,0,50,0.3333333333333333,0.3333333333333333,0.3333333333333333
20260912_174204_152_paper_strict_raw_equation_seed2025_01f04b03,0,51,0.3333333333333333,0.3333333333333333,0.3333333333333333
20260912_174204_152_paper_strict_raw_equation_seed2025_01f04b03,0,52,0.3333333333333333,0.3333333333333333,0.3333333333333333
20260912_174204_152_paper_strict_raw_equation_seed2025_01f04b03,0,53,0.3333333333333333,0.3333333333333333,0.3333333333333333
20260912_174204_152_paper_strict_raw_equation_seed2025_01f04b03,0,54,0.3333333333333333,0.3333333333333333,0.3333333333333333
